Kreis-Id,NDVI,Temperatur,Niederschlagsrate,Bestrahlungsstärke,Stadt
8437,0.3038313932612713,28281.83840190817,40217.46153846154,12989617.898628503,"      Sigmaringen, Landkreis"
8437,0.28444611419638,28232.92841880342,37965.769230769234,12532949.47008547,"      Sigmaringen, Landkreis"
8437,0.28704331205259737,28182.94482758621,41137.61538461538,12374067.85994695,"      Sigmaringen, Landkreis"
8437,0.2995365173491091,28204.606427818755,40599.153846153844,12505201.44520548,"      Sigmaringen, Landkreis"
8437,0.2737377125637932,28080.72866174921,57980.38461538462,11950825.684931507,"      Sigmaringen, Landkreis"
8437,0.3460444934748357,28266.76655982906,40213.307692307695,13127910.518696582,"      Sigmaringen, Landkreis"
8437,0.28972120150658304,28246.56322444679,47094.53846153846,12350267.455742886,"      Sigmaringen, Landkreis"
8437,0.2566929056604185,28242.08219178082,40211.07692307692,11983965.414646996,"      Sigmaringen, Landkreis"
8437,0.26996532862531925,28187.78923966207,56343.53846153846,12212841.738995109,"      Sigmaringen, Landkreis"
8111,0.2503865395540171,28322.599033816423,15897.0,11280294.57004831,"      Stuttgart, Stadtkreis"
8111,0.2448238133098355,28464.682291666668,35394.0,12567865.9609375,"      Stuttgart, Stadtkreis"
8111,0.2639638710979261,28427.354166666668,28600.333333333336,12370668.145833334,"      Stuttgart, Stadtkreis"
8115,0.26649123898133065,28274.760869565216,18011.0,11412636.29710145,"      Böblingen, Landkreis"
8115,0.2741502517905182,28416.71484375,37188.0,12780179.373046875,"      Böblingen, Landkreis"
8115,0.29586724229778855,28372.046875,29366.875,12503422.569444444,"      Böblingen, Landkreis"
8115,0.2548693115680977,28338.950862068967,30984.125,12312147.156034483,"      Böblingen, Landkreis"
8115,0.3018728057865054,28362.755993150684,33347.875,12337253.006849315,"      Böblingen, Landkreis"
8115,0.24757424504848116,28220.246575342466,47935.375,11574747.45890411,"      Böblingen, Landkreis"
8115,0.30801016290635,28409.307291666668,34449.0,12750026.897569444,"      Böblingen, Landkreis"
8115,0.2651858377464216,28392.384417808218,41052.375,12074202.412671233,"      Böblingen, Landkreis"
8115,0.2753530047992229,28397.250856164384,34064.125,11622687.59589041,"      Böblingen, Landkreis"
8115,0.28134928876176296,28342.348265895955,49473.875,12166336.512283238,"      Böblingen, Landkreis"
8116,0.2638182218708689,28304.576811594205,17295.0,11415525.055072462,"      Esslingen, Landkreis"
8116,0.28691516866701716,28444.5484375,34529.8,12639642.0421875,"      Esslingen, Landkreis"
8116,0.30112963158890477,28398.991666666665,29860.4,12330248.3625,"      Esslingen, Landkreis"
8116,0.28079682572058745,28364.198620689654,30501.8,12220953.551724138,"      Esslingen, Landkreis"
8116,0.3031345345284344,28383.683561643833,33706.6,12175178.578082193,"      Esslingen, Landkreis"
8116,0.26300959105324556,28244.960273972603,48526.6,11523217.469863012,"      Esslingen, Landkreis"
8116,0.3176101761581419,28436.01388888889,32557.0,12656267.879166666,"      Esslingen, Landkreis"
8116,0.27471874552387965,28420.2,39021.8,11988563.056164384,"      Esslingen, Landkreis"
8116,0.2881584800614335,28430.36301369863,31624.600000000002,11513725.226027397,"      Esslingen, Landkreis"
8116,0.2893875125420412,28367.664739884392,46954.6,12038423.855491329,"      Esslingen, Landkreis"
8117,0.27515199032008286,28256.442028985508,19339.125,11494224.231884059,"      Göppingen, Landkreis"
8117,0.2981491806164505,28389.333333333332,38484.75,12593694.710271318,"      Göppingen, Landkreis"
8117,0.300586987649303,28348.25,35886.0,12267908.489583334,"      Göppingen, Landkreis"
8117,0.2885477702134777,28312.130172413792,35802.5,12209649.70862069,"      Göppingen, Landkreis"
8117,0.30506031339277373,28324.863869863013,38676.625,12094579.142123288,"      Göppingen, Landkreis"
8117,0.2672704987617655,28191.345034246577,54221.0,11601783.670376712,"      Göppingen, Landkreis"
8117,0.3179715907633042,28378.65017361111,38990.375,12652275.527777778,"      Göppingen, Landkreis"
8117,0.28886227042937995,28361.593321917808,46673.0,11950995.996575342,"      Göppingen, Landkreis"
8117,0.29227495713402474,28383.068493150684,36918.75,11475553.709760275,"      Göppingen, Landkreis"
8117,0.29525940213600604,28312.518786127166,52725.875,11995761.818641618,"      Göppingen, Landkreis"
8118,0.2414071300470232,28364.876811594204,15406.5,11186076.880434783,"      Ludwigsburg, Landkreis"
8118,0.2712953124420589,28507.2841796875,36377.0,12509004.564453125,"      Ludwigsburg, Landkreis"
8118,0.26729335555256084,28474.255208333332,28669.5,12375116.373263888,"      Ludwigsburg, Landkreis"
8118,0.24778883500725998,28431.225,29837.5,12176357.675,"      Ludwigsburg, Landkreis"
8118,0.26565329176660313,28443.487157534248,33482.5,12103681.113013698,"      Ludwigsburg, Landkreis"
8118,0.2319029085480308,28312.157534246577,44848.5,11391798.175513698,"      Ludwigsburg, Landkreis"
8118,0.27041195576205346,28500.821180555555,32992.0,12504285.566840278,"      Ludwigsburg, Landkreis"
8118,0.26082769986534404,28483.76883561644,40552.0,11837555.580479452,"      Ludwigsburg, Landkreis"
8118,0.24834937067828664,28482.907534246577,32988.0,11412204.677226027,"      Ludwigsburg, Landkreis"
8118,0.26586064332592096,28434.752155172413,49422.0,12063029.056752874,"      Ludwigsburg, Landkreis"
8119,0.28639154321880445,28297.057971014492,15170.0,11166603.382081687,"      Rems-Murr-Kreis, Landkreis"
8119,0.2974099878775434,28435.979403409092,36883.0,12403641.858664773,"      Rems-Murr-Kreis, Landkreis"
8119,0.30893979178492775,28409.14898989899,30531.545454545456,12267889.849747473,"      Rems-Murr-Kreis, Landkreis"
8119,0.29776282999508047,28359.902821316617,31406.636363636364,12098515.415047022,"      Rems-Murr-Kreis, Landkreis"
8119,0.3095843412347641,28370.27833125778,34218.818181818184,11967740.493773349,"      Rems-Murr-Kreis, Landkreis"
8119,0.265509168285865,28237.375466998757,46743.818181818184,11379852.328767123,"      Rems-Murr-Kreis, Landkreis"
8119,0.32949946031255006,28432.46148989899,33899.36363636364,12419599.739267677,"      Rems-Murr-Kreis, Landkreis"
8119,0.29888918650695884,28410.092154420923,41675.36363636363,11723032.122665007,"      Rems-Murr-Kreis, Landkreis"
8119,0.29921190268144915,28411.12889165629,32359.454545454548,11307875.136363637,"      Rems-Murr-Kreis, Landkreis"
8119,0.3046589733265687,28359.719958202717,49806.72727272727,11986020.548589341,"      Rems-Murr-Kreis, Landkreis"
8125,0.243871241626408,28349.08695652174,14036.058823529413,11018859.821824381,"      Heilbronn, Landkreis"
8125,0.27798577323041146,28490.836397058825,36188.58823529412,12291177.372242646,"      Heilbronn, Landkreis"
8125,0.2787544244171356,28470.54411764706,28949.235294117647,12360056.16625817,"      Heilbronn, Landkreis"
8125,0.25823436015279366,28420.769979716024,30138.823529411766,12068692.88235294,"      Heilbronn, Landkreis"
8125,0.2693270572235458,28423.898468976633,32067.235294117647,11922475.688557616,"      Heilbronn, Landkreis"
8125,0.2339146759797869,28298.46293311845,41407.35294117647,11352630.808219178,"      Heilbronn, Landkreis"
8125,0.28696157605194883,28487.264705882353,32408.70588235294,12331712.85498366,"      Heilbronn, Landkreis"
8125,0.2649205463872098,28466.080177276388,39348.17647058824,11642284.337228041,"      Heilbronn, Landkreis"
8125,0.2435158346953298,28466.38114423852,31859.647058823528,11344778.049556809,"      Heilbronn, Landkreis"
8125,0.2755184309437848,28419.093644354296,46814.94117647059,11925738.494929006,"      Heilbronn, Landkreis"
8126,0.24906484558134442,28292.42834138486,15251.333333333334,10951652.117552334,"      Hohenlohekreis, Landkreis"
8126,0.27933456069700424,28427.99826388889,35354.77777777778,12132924.668402778,"      Hohenlohekreis, Landkreis"
8126,0.27113652288367296,28403.185185185182,29201.333333333332,12287437.05169753,"      Hohenlohekreis, Landkreis"
8126,0.2728522359981134,28357.531800766283,31423.11111111111,11966058.727203066,"      Hohenlohekreis, Landkreis"
8126,0.27633926342709875,28359.89573820396,32002.333333333332,11744500.666666666,"      Hohenlohekreis, Landkreis"
8126,0.2412850263435075,28233.84703196347,42016.22222222222,11360889.178843226,"      Hohenlohekreis, Landkreis"
8126,0.28218286473592513,28425.2399691358,34234.0,12217111.74382716,"      Hohenlohekreis, Landkreis"
8126,0.26796367418107914,28399.927701674278,38471.22222222222,11447189.987062406,"      Hohenlohekreis, Landkreis"
8126,0.2511277955180095,28408.45890410959,31270.222222222223,11261542.402587518,"      Hohenlohekreis, Landkreis"
8126,0.2744765292639409,28353.139846743292,44055.666666666664,11848319.365900384,"      Hohenlohekreis, Landkreis"
8127,0.25325702427951396,28251.13128729753,16526.058823529413,11049357.121057117,"      Schwäbisch Hall, Landkreis"
8127,0.2776299982297411,28381.93296853625,38275.117647058825,12170894.210214319,"      Schwäbisch Hall, Landkreis"
8127,0.27384621058785796,28354.99019607843,32257.29411764706,12225108.564542484,"      Schwäbisch Hall, Landkreis"
8127,0.2854245351885368,28313.81906693712,33747.0,11983056.79918864,"      Schwäbisch Hall, Landkreis"
8127,0.29164235254193055,28315.00684931507,34731.882352941175,11755292.952457696,"      Schwäbisch Hall, Landkreis"
8127,0.24673249902509756,28187.84649476229,45155.05882352941,11417412.39967768,"      Schwäbisch Hall, Landkreis"
8127,0.2936242179174485,28372.537990196077,37381.470588235294,12262919.5498366,"      Schwäbisch Hall, Landkreis"
8127,0.28685522174533457,28353.08219178082,42620.23529411765,11488212.120064463,"      Schwäbisch Hall, Landkreis"
8127,0.2647135381150099,28365.429492344883,34208.41176470588,11233678.987912973,"      Schwäbisch Hall, Landkreis"
8127,0.28062049084010826,28307.450980392157,48786.294117647056,11882437.11764706,"      Schwäbisch Hall, Landkreis"
8128,0.2174010509694648,28293.615942028984,15672.1875,10936336.010869564,"      Main-Tauber-Kreis, Landkreis"
8128,0.26200972287776575,28424.128875968992,35034.125,11992673.78488372,"      Main-Tauber-Kreis, Landkreis"
8128,0.27139497862545164,28397.4375,27885.5,12308356.565538194,"      Main-Tauber-Kreis, Landkreis"
8128,0.2567553612989455,28356.38275862069,30335.1875,11898802.963793103,"      Main-Tauber-Kreis, Landkreis"
8128,0.25684686817379127,28357.36044520548,30653.6875,11633629.437071918,"      Main-Tauber-Kreis, Landkreis"
8128,0.23553093367010264,28233.336044520547,38849.5,11398588.953767123,"      Main-Tauber-Kreis, Landkreis"
8128,0.26992194716768664,28416.051215277777,33960.125,12118325.884982638,"      Main-Tauber-Kreis, Landkreis"
8128,0.24904596654249217,28397.065924657534,36174.3125,11353350.362157535,"      Main-Tauber-Kreis, Landkreis"
8128,0.23100905650078532,28410.779109589042,31568.375,11305491.026541095,"      Main-Tauber-Kreis, Landkreis"
8128,0.26074291676484335,28354.41882183908,40048.75,11790531.62966954,"      Main-Tauber-Kreis, Landkreis"
8135,0.23973341937446252,28203.92546583851,17261.285714285714,11546139.043478262,"      Heidenheim, Landkreis"
8135,0.2913912340181695,28338.66223698782,34795.857142857145,12583939.071982281,"      Heidenheim, Landkreis"
8135,0.274972160689207,28300.083333333332,33137.57142857143,12242220.482142858,"      Heidenheim, Landkreis"
8135,0.2601180619170094,28261.519211822662,32854.42857142857,12154650.3182266,"      Heidenheim, Landkreis"
8135,0.26557582247831746,28250.909001956945,36515.42857142857,12018345.727005871,"      Heidenheim, Landkreis"
8135,0.2354394821419754,28138.72504892368,47320.0,11724945.694716243,"      Heidenheim, Landkreis"
8135,0.30304677927151835,28306.592261904763,37198.0,12639363.594246032,"      Heidenheim, Landkreis"
8135,0.2773248810301479,28306.230919765167,41595.857142857145,11931179.144814089,"      Heidenheim, Landkreis"
8135,0.2532467430155274,28320.74951076321,34159.71428571428,11514651.061643835,"      Heidenheim, Landkreis"
8135,0.27000485159190873,28243.921552436,50920.57142857143,12016851.6895128,"      Heidenheim, Landkreis"
8136,0.2790459647187535,28234.765827612508,16895.052631578947,11281717.732265446,"      Ostalbkreis, Landkreis"
8136,0.29302746826509246,28364.293349653202,37643.63157894737,12378602.381884944,"      Ostalbkreis, Landkreis"
8136,0.2931372486643777,28337.316154970762,32932.0,12217504.254751462,"      Ostalbkreis, Landkreis"
8136,0.2943477321552168,28294.71615245009,33282.15789473684,12077151.374591652,"      Ostalbkreis, Landkreis"
8136,0.30383545526681816,28289.54217736121,36635.94736842105,11859690.387166547,"      Ostalbkreis, Landkreis"
8136,0.2605545876755474,28168.384643114634,45902.05263157895,11545505.637707282,"      Ostalbkreis, Landkreis"
8136,0.32944783048594617,28347.214912280702,37902.73684210527,12416731.042763159,"      Ostalbkreis, Landkreis"
8136,0.30074145178724987,28334.724224945927,44898.26315789473,11691993.5407354,"      Ostalbkreis, Landkreis"
8136,0.29392597789833713,28345.976207642394,33857.63157894737,11299635.511175198,"      Ostalbkreis, Landkreis"
8136,0.2927729137754037,28281.682698124623,51412.47368421053,11991713.764972778,"      Ostalbkreis, Landkreis"
8215,0.2423334562316721,28412.96066252588,13980.714285714286,11208680.066252587,"      Karlsruhe, Landkreis"
8215,0.2784206779330457,28566.608258928572,37961.57142857143,12601703.259486606,"      Karlsruhe, Landkreis"
8215,0.3051629954669476,28540.56994047619,26194.285714285714,12482659.947420634,"      Karlsruhe, Landkreis"
8215,0.27272881442237024,28498.078325123155,26389.85714285714,12191292.898522168,"      Karlsruhe, Landkreis"
8215,0.2841913535079268,28509.35176125245,29699.35714285714,12209222.052348336,"      Karlsruhe, Landkreis"
8215,0.24832807411016414,28370.94667318982,40126.71428571428,11455174.143835617,"      Karlsruhe, Landkreis"
8215,0.30331818011412376,28559.430555555555,29875.714285714286,12584073.837301588,"      Karlsruhe, Landkreis"
8215,0.2708532001310549,28545.76712328767,35875.357142857145,11916892.27592955,"      Karlsruhe, Landkreis"
8215,0.25414361055967016,28533.128180039137,32091.5,11535006.407534247,"      Karlsruhe, Landkreis"
8215,0.29192520521279613,28499.625205254513,44393.07142857143,12079261.707307061,"      Karlsruhe, Landkreis"
8216,0.2720247908996396,28325.420289855072,18656.0,11318722.164251208,"      Rastatt, Landkreis"
8216,0.307617255474556,28443.95061728395,32147.777777777777,12518983.165123455,"      Rastatt, Landkreis"
8216,0.2734425458851823,28410.379310344826,32782.0,12250931.37777778,"      Rastatt, Landkreis"
8216,0.3316423792950841,28439.285388127853,35443.666666666664,12384579.171232877,"      Rastatt, Landkreis"
8216,0.24684434649508144,28279.15601217656,50810.11111111111,11497900.727549467,"      Rastatt, Landkreis"
8216,0.31765009696949664,28472.627314814818,36670.444444444445,12830484.668981481,"      Rastatt, Landkreis"
8216,0.27392291032336996,28459.932267884324,44462.666666666664,11998405.225266362,"      Rastatt, Landkreis"
8216,0.27815407948390913,28440.211567732116,41271.88888888889,11596310.4086758,"      Rastatt, Landkreis"
8216,0.3172256218926662,28406.165703275532,51704.22222222222,12052159.238278741,"      Rastatt, Landkreis"
8225,0.233751396873028,28281.918219461695,17883.214285714286,10934731.754658384,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2776489231895876,28418.016741071428,39801.92857142857,12126634.8359375,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2927950943936729,28394.9816468254,32595.928571428572,12347421.800099205,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2683247026330513,28352.15911330049,33824.78571428572,11951121.792610837,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2617616881484438,28358.875733855188,33443.28571428572,11744254.004892368,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.23413141889448968,28230.31653620352,44164.0,11339404.215264188,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2998689059350511,28410.865079365078,37937.642857142855,12171558.473214285,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.24860235212582124,28389.61888454012,44916.07142857143,11476675.229452055,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2429648497853958,28400.438845401175,37365.357142857145,11298903.295009784,"      Neckar-Odenwald-Kreis, Landkreis"
8225,0.2786116524328533,28358.47003284072,49319.142857142855,11791691.123152709,"      Neckar-Odenwald-Kreis, Landkreis"
8226,0.23714107117621627,28365.644927536232,14145.9375,10979037.554347826,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.27745636956048597,28513.5185546875,37879.125,12284601.911132812,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.29856100997715784,28497.690104166668,28055.625,12339095.833333334,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.2655587986173676,28447.326293103448,28064.5,11974591.509913793,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.2770726740594196,28458.13056506849,30852.75,11895142.676369863,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.23371638375325304,28322.38741438356,38738.125,11296102.825770548,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.3058818275882225,28506.897569444445,31431.75,12278665.335069444,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.25393071026457054,28490.145976027397,38173.25,11640675.551369863,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.24571005718030883,28484.75470890411,33756.1875,11333608.004280822,"      Rhein-Neckar-Kreis, Landkreis"
8226,0.2770349562164754,28453.968031609194,44419.6875,11839048.947198275,"      Rhein-Neckar-Kreis, Landkreis"
8235,0.292000024955745,28214.455862977604,20964.636363636364,11415815.845849803,"      Calw, Landkreis"
8235,0.308396604959822,28355.1484375,45609.909090909096,12823729.646306818,"      Calw, Landkreis"
8235,0.32761632281541053,28310.607954545456,34925.90909090909,12542782.588383839,"      Calw, Landkreis"
8235,0.339591040099625,28312.994396014943,37267.818181818184,12403981.96886675,"      Calw, Landkreis"
8235,0.3316522490238841,28352.547348484848,39874.27272727273,12823514.920454545,"      Calw, Landkreis"
8235,0.28697699416427447,28332.615193026155,48837.545454545456,12090687.607721046,"      Calw, Landkreis"
8235,0.301952421992119,28337.585305105855,42316.818181818184,11655284.86052304,"      Calw, Landkreis"
8235,0.3133898196293617,28291.06726221755,55953.72727272727,12159057.084077772,"      Calw, Landkreis"
8236,0.27632025843994834,28343.893719806765,16972.0,11326002.693236716,"      Enzkreis, Landkreis"
8236,0.30359453413895743,28488.463541666668,40482.333333333336,12705232.743489584,"      Enzkreis, Landkreis"
8236,0.3153143188271614,28455.162037037036,30110.666666666668,12540708.89699074,"      Enzkreis, Landkreis"
8236,0.2811402667360379,28418.049425287354,30638.666666666668,12313701.233333332,"      Enzkreis, Landkreis"
8236,0.3123490783744897,28434.82305936073,34008.666666666664,12309764.365296803,"      Enzkreis, Landkreis"
8236,0.2642244983896143,28295.495433789954,46376.666666666664,11524200.17237443,"      Enzkreis, Landkreis"
8236,0.3220735257879198,28485.256944444445,35228.333333333336,12683500.83912037,"      Enzkreis, Landkreis"
8236,0.28434631526006293,28468.30365296804,42985.666666666664,12019032.262557076,"      Enzkreis, Landkreis"
8236,0.2736033195817336,28469.203196347033,36356.333333333336,11596029.792237444,"      Enzkreis, Landkreis"
8236,0.3109104140270081,28425.961685823753,50349.333333333336,12204713.108237548,"      Enzkreis, Landkreis"
8237,0.28351533087376163,28176.175523349433,25221.222222222223,11434371.63285024,"      Freudenstadt, Landkreis"
8237,0.31122198771163007,28316.864583333332,49978.77777777778,12922383.184027778,"      Freudenstadt, Landkreis"
8237,0.30330991307295807,28263.872685185182,42244.11111111111,12487741.159722222,"      Freudenstadt, Landkreis"
8237,0.27883985037316306,28237.507279693487,44710.666666666664,12257061.637547893,"      Freudenstadt, Landkreis"
8237,0.33564458919977297,28275.014459665144,42067.11111111111,12445371.990867581,"      Freudenstadt, Landkreis"
8237,0.2553454736163527,28122.494672754947,62994.777777777774,11629436.23135464,"      Freudenstadt, Landkreis"
8237,0.32993740889012324,28314.25925925926,44849.0,12967533.24845679,"      Freudenstadt, Landkreis"
8237,0.27902958173914943,28285.984779299848,56468.555555555555,12089110.91933029,"      Freudenstadt, Landkreis"
8237,0.28957420675283213,28299.813546423138,50050.333333333336,11663308.923135463,"      Freudenstadt, Landkreis"
8237,0.29779028788778633,28258.630057803468,65403.333333333336,12154141.504816955,"      Freudenstadt, Landkreis"
8315,0.30071284770339857,28185.3125,24220.8125,11704614.892210145,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.2901543771701858,28355.77587890625,42679.1875,13201587.911621094,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.3039793358813546,28324.45095486111,41999.75,12632452.611545138,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.29165457328672106,28270.24698275862,41787.8125,12461485.346551724,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.30788779737878746,28302.591609589042,40762.0625,12668760.29494863,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.26138485198835526,28152.81720890411,55855.125,11871482.938784247,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.34108265344008537,28356.611979166668,39136.5625,13311220.232638888,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.2796904065056554,28341.58946917808,47668.75,12265795.35958904,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.28010161328202643,28315.815496575342,42473.9375,11924478.059931507,"      Breisgau-Hochschwarzwald, Landkreis"
8315,0.30791538693225723,28294.965317919075,59966.25,12351770.482297689,"      Breisgau-Hochschwarzwald, Landkreis"
8316,0.3483442435343914,28270.71568627451,8633.333333333334,12293897.562091503,"      Emmendingen, Landkreis"
8316,0.32807805657327016,28458.47863247863,21413.444444444445,13442882.504273504,"      Emmendingen, Landkreis"
8316,0.33155106033389753,28428.479452054795,20065.11111111111,12884181.375951294,"      Emmendingen, Landkreis"
8316,0.3264427231789754,28364.316590563165,18309.444444444445,12786005.677321156,"      Emmendingen, Landkreis"
8316,0.3437279592095925,28419.6697108067,22650.666666666664,12741632.436834093,"      Emmendingen, Landkreis"
8316,0.2762944113902503,28289.709284627093,31452.88888888889,12191082.225266362,"      Emmendingen, Landkreis"
8316,0.35454713812527516,28454.19330289193,25736.333333333332,13096616.088280061,"      Emmendingen, Landkreis"
8316,0.30708075334875173,28440.58295281583,23394.555555555555,12403970.01978691,"      Emmendingen, Landkreis"
8316,0.28772019482886424,28411.629629629628,23338.666666666668,11824684.106481481,"      Emmendingen, Landkreis"
8316,0.3329723856400266,28439.833333333332,34949.555555555555,12826749.559912855,"      Emmendingen, Landkreis"
8317,0.29983226119392264,28312.696912413357,21739.82608695652,11458739.742911153,"      Ortenaukreis, Landkreis"
8317,0.31263921059506206,28474.579483695652,43352.17391304348,12951473.141644021,"      Ortenaukreis, Landkreis"
8317,0.3261122904952742,28438.376811594204,33854.086956521736,12550187.56733092,"      Ortenaukreis, Landkreis"
8317,0.29794384397330836,28397.433583208396,34060.34782608696,12309359.541229384,"      Ortenaukreis, Landkreis"
8317,0.35985937945606905,28441.837998808813,35857.0,12514027.618820727,"      Ortenaukreis, Landkreis"
8317,0.27494949897398835,28273.818344252533,50822.47826086957,11638267.276057176,"      Ortenaukreis, Landkreis"
8317,0.3559207763278631,28469.19414251208,36386.95652173913,13074171.095410628,"      Ortenaukreis, Landkreis"
8317,0.29033951024347193,28455.948183442528,44126.52173913043,12067085.902620608,"      Ortenaukreis, Landkreis"
8317,0.3038095179126918,28429.096188207266,42178.913043478264,11724315.035735557,"      Ortenaukreis, Landkreis"
8317,0.32704307885053063,28402.932646393565,51739.30434782609,12145950.531540588,"      Ortenaukreis, Landkreis"
8325,0.281641838746683,28177.246376811596,24780.555555555555,11596205.811594203,"      Rottweil, Landkreis"
8325,0.3084980958619512,28326.25607638889,44611.22222222222,13066859.251736112,"      Rottweil, Landkreis"
8325,0.3101603831410299,28272.033179012345,39561.77777777778,12557126.55632716,"      Rottweil, Landkreis"
8325,0.28569377525666134,28237.918007662836,42022.666666666664,12332467.350957854,"      Rottweil, Landkreis"
8325,0.3365661668224837,28274.978691019787,39222.88888888889,12549726.655251142,"      Rottweil, Landkreis"
8325,0.2672605457798104,28125.61263318113,60312.555555555555,11789158.754185693,"      Rottweil, Landkreis"
8325,0.33446357909905966,28322.14197530864,41972.666666666664,13104814.88734568,"      Rottweil, Landkreis"
8325,0.28127745242731866,28294.171232876713,50062.88888888889,12216782.169710806,"      Rottweil, Landkreis"
8325,0.27983411925769885,28302.61719939117,45620.11111111111,11813692.558599696,"      Rottweil, Landkreis"
8325,0.2988389968317365,28258.91650610148,61632.333333333336,12267713.740526654,"      Rottweil, Landkreis"
8326,0.2945457034734881,28101.478260869564,28079.727272727272,11770759.985507246,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.2981439111411368,28251.996448863636,48697.36363636364,13260202.803977273,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.30371417222512953,28202.703282828283,44743.27272727273,12689265.31060606,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.2755930576702978,28163.963636363635,46958.181818181816,12467194.726018809,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.29897568551625603,28197.33872976339,44375.09090909091,12721538.447073475,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.27098572629773393,28227.30386052304,49818.63636363636,11960409.300124533,"      Schwarzwald-Baar-Kreis, Landkreis"
8326,0.2947649809033137,28192.056227009987,68945.18181818182,12395131.237519706,"      Schwarzwald-Baar-Kreis, Landkreis"
8327,0.30191394599495147,28108.8115942029,21862.11111111111,11796721.956521738,"      Tuttlingen, Landkreis"
8327,0.30780547884414966,28269.309027777777,37661.444444444445,13156825.357638888,"      Tuttlingen, Landkreis"
8327,0.31386741002036833,28219.984567901236,36232.444444444445,12621642.726080246,"      Tuttlingen, Landkreis"
8327,0.27322797390482273,28171.023754789272,37769.333333333336,12409101.639846742,"      Tuttlingen, Landkreis"
8327,0.29965323800242993,28201.38736681887,35701.22222222222,12635195.0,"      Tuttlingen, Landkreis"
8327,0.28142376584996404,28058.908675799084,55871.777777777774,11940968.43150685,"      Tuttlingen, Landkreis"
8327,0.34035907500123547,28264.41512345679,36942.0,13222209.463734569,"      Tuttlingen, Landkreis"
8327,0.2766618147784241,28236.91400304414,42108.11111111111,12352201.191019787,"      Tuttlingen, Landkreis"
8327,0.26497307485919086,28232.641552511413,38123.333333333336,11967085.547945205,"      Tuttlingen, Landkreis"
8327,0.2943230139749723,28184.691072575468,54765.555555555555,12339603.49068722,"      Tuttlingen, Landkreis"
8335,0.2864533307371813,28215.32674571805,19931.18181818182,12023674.529644268,"      Konstanz, Landkreis"
8335,0.3157994565564969,28383.897017045456,37396.27272727273,13323520.829545455,"      Konstanz, Landkreis"
8335,0.2952983100763562,28345.241792929293,34072.0,12739173.593434343,"      Konstanz, Landkreis"
8335,0.2936880700628862,28282.35423197492,37209.09090909091,12485201.335423198,"      Konstanz, Landkreis"
8335,0.29742999452725255,28299.869240348693,38271.09090909091,12745262.728518058,"      Konstanz, Landkreis"
8335,0.2707623174074971,28173.433997509343,55568.63636363636,12075795.131382316,"      Konstanz, Landkreis"
8335,0.3399589898455722,28376.090909090908,36253.181818181816,13305823.171085859,"      Konstanz, Landkreis"
8335,0.2950777384319564,28349.298256537983,43420.0,12454928.673100872,"      Konstanz, Landkreis"
8335,0.2463444564528443,28332.185554171854,35636.181818181816,12098029.508094646,"      Konstanz, Landkreis"
8335,0.26533080172306767,28284.044666316346,55967.454545454544,12400258.738307934,"      Konstanz, Landkreis"
8336,,,,,"      Lörrach, Landkreis"
8337,0.30385169468646517,28162.636645962735,26723.857142857145,11778251.195652174,"      Waldshut, Landkreis"
8337,0.32610858187694947,28326.754464285714,45973.78571428571,13241335.640625,"      Waldshut, Landkreis"
8337,0.3114603539631802,28299.734623015873,46227.21428571428,12610005.497519841,"      Waldshut, Landkreis"
8337,0.3025166490613726,28243.689655172413,47301.92857142857,12412418.798029557,"      Waldshut, Landkreis"
8337,0.3010187976750643,28261.166829745598,47925.0,12664305.534246575,"      Waldshut, Landkreis"
8337,0.269288767441355,28130.53326810176,64820.142857142855,11878570.578767123,"      Waldshut, Landkreis"
8337,0.3394405435332979,28334.773313492064,44416.42857142857,13272568.042162698,"      Waldshut, Landkreis"
